full_id,date,consumption,surface,temp
tsndjckdqsvn,2022-01-03,228.65200000000002,12799.0,10.918976
tsndjckdqsvn,2022-01-04,232.27066666666667,12799.0,8.192444
tsndjckdqsvn,2022-01-05,241.7003333333333,12799.0,3.2473145
tsndjckdqsvn,2022-01-06,249.628,12799.0,2.3016052
tsndjckdqsvn,2022-01-07,243.4163333333333,12799.0,4.835144
tsndjckdqsvn,2022-01-08,231.48866666666666,12799.0,5.8494873
tsndjckdqsvn,2022-01-09,234.4636666666667,12799.0,4.762512
tsndjckdqsvn,2022-01-10,279.5606666666667,12799.0,2.7895203
tsndjckdqsvn,2022-01-11,319.467,12799.0,1.0844421
tsndjckdqsvn,2022-01-12,371.10766666666666,12799.0,1.2338257
tsndjckdqsvn,2022-01-13,301.58466666666664,12799.0,2.0465698
tsndjckdqsvn,2022-01-14,284.269,12799.0,1.1129761
tsndjckdqsvn,2022-01-15,263.036,12799.0,0.3109131
tsndjckdqsvn,2022-01-16,300.8073333333333,12799.0,3.5151672
tsndjckdqsvn,2022-01-17,260.39033333333333,12799.0,4.9456787
tsndjckdqsvn,2022-01-18,244.33033333333333,12799.0,4.38797
tsndjckdqsvn,2022-01-19,254.148,12799.0,4.0933228
tsndjckdqsvn,2022-01-20,251.629,12799.0,3.3286133
tsndjckdqsvn,2022-01-21,261.335,12799.0,2.3103027
tsndjckdqsvn,2022-01-22,274.204,12799.0,3.3006592
tsndjckdqsvn,2022-01-23,278.4663333333333,12799.0,3.712555
tsndjckdqsvn,2022-01-24,263.3456666666667,12799.0,1.6533508
tsndjckdqsvn,2022-01-25,308.082,12799.0,-0.13131714
tsndjckdqsvn,2022-01-26,293.296,12799.0,1.8218384
tsndjckdqsvn,2022-01-27,267.4186666666667,12799.0,4.970001
tsndjckdqsvn,2022-01-28,251.94166666666666,12799.0,5.388733
tsndjckdqsvn,2022-01-29,241.71,12799.0,8.189148
tsndjckdqsvn,2022-01-30,222.65033333333332,12799.0,6.4746094
tsndjckdqsvn,2022-01-31,222.5726666666667,12799.0,5.9124756
tsndjckdqsvn,2022-02-01,243.41766666666666,12799.0,6.4021606
tsndjckdqsvn,2022-02-02,240.80733333333333,12799.0,8.856079
tsndjckdqsvn,2022-02-03,250.25533333333337,12799.0,6.8563843
tsndjckdqsvn,2022-02-04,259.1236666666666,12799.0,6.967621
tsndjckdqsvn,2022-02-05,231.53,12799.0,4.976074
tsndjckdqsvn,2022-02-06,241.77300000000002,12799.0,8.469299
tsndjckdqsvn,2022-02-07,244.91266666666664,12799.0,6.2834473
tsndjckdqsvn,2022-02-08,233.93666666666664,12799.0,8.118042
tsndjckdqsvn,2022-02-09,219.12366666666668,12799.0,4.9280396
tsndjckdqsvn,2022-02-10,233.78733333333332,12799.0,6.387024
tsndjckdqsvn,2022-02-11,259.63800000000003,12799.0,3.2884216
tsndjckdqsvn,2022-02-12,232.94766666666666,12799.0,2.348877
tsndjckdqsvn,2022-02-13,227.26166666666668,12799.0,6.3092346
tsndjckdqsvn,2022-02-14,236.14300000000003,12799.0,8.497437
tsndjckdqsvn,2022-02-15,245.02899999999997,12799.0,7.4266357
tsndjckdqsvn,2022-02-16,245.94766666666666,12799.0,11.766541
tsndjckdqsvn,2022-02-17,242.49366666666668,12799.0,11.240356
tsndjckdqsvn,2022-02-18,233.40033333333332,12799.0,9.688019
tsndjckdqsvn,2022-02-19,215.15466666666669,12799.0,6.392395
tsndjckdqsvn,2022-02-20,216.584,12799.0,10.019226
tsndjckdqsvn,2022-02-21,231.79066666666668,12799.0,7.943878
tsndjckdqsvn,2022-02-22,254.19133333333335,12799.0,8.659607
tsndjckdqsvn,2022-02-23,242.81466666666665,12799.0,7.956665
tsndjckdqsvn,2022-02-24,243.49766666666667,12799.0,7.356659
tsndjckdqsvn,2022-02-25,241.596,12799.0,5.09552
tsndjckdqsvn,2022-02-26,216.758,12799.0,3.5366516
tsndjckdqsvn,2022-02-27,222.77566666666667,12799.0,3.915985
tsndjckdqsvn,2022-02-28,223.02600000000004,12799.0,3.8641052
tsndjckdqsvn,2022-03-01,189.69033333333334,12799.0,4.751953
vyzzvlodgdol,2021-01-01,20.153000000000002,2553.0,1.9056091
vyzzvlodgdol,2021-01-02,20.657,2553.0,0.43145752
vyzzvlodgdol,2021-01-03,19.9555,2553.0,0.4605713
vyzzvlodgdol,2021-01-04,39.1715,2553.0,-0.25134277
vyzzvlodgdol,2021-01-05,32.794,2553.0,0.4484558
vyzzvlodgdol,2021-01-06,31.225,2553.0,0.049926758
vyzzvlodgdol,2021-01-07,34.181,2553.0,-0.19543457
vyzzvlodgdol,2021-01-08,35.714,2553.0,-0.6118469
vyzzvlodgdol,2021-01-09,20.188,2553.0,-0.9888611
vyzzvlodgdol,2021-01-10,19.994,2553.0,-1.1221924
vyzzvlodgdol,2021-01-11,35.346000000000004,2553.0,-2.076538
vyzzvlodgdol,2021-01-12,36.743,2553.0,0.26885986
vyzzvlodgdol,2021-01-13,35.623,2553.0,4.8474426
vyzzvlodgdol,2021-01-14,35.969,2553.0,6.192505
vyzzvlodgdol,2021-01-15,35.472,2553.0,2.8666382
vyzzvlodgdol,2021-01-16,20.332999999999995,2553.0,-0.18374634
vyzzvlodgdol,2021-01-17,20.051000000000002,2553.0,1.7176819
vyzzvlodgdol,2021-01-18,36.406,2553.0,2.3536377
vyzzvlodgdol,2021-01-19,34.48,2553.0,1.9223633
vyzzvlodgdol,2021-01-20,35.659,2553.0,8.284119
vyzzvlodgdol,2021-01-21,36.507000000000005,2553.0,9.628693
vyzzvlodgdol,2021-01-22,32.96,2553.0,7.7039185
vyzzvlodgdol,2021-01-23,19.371000000000002,2553.0,4.3796387
vyzzvlodgdol,2021-01-24,19.249000000000002,2553.0,2.2278442
vyzzvlodgdol,2021-01-25,32.902,2553.0,1.6433105
vyzzvlodgdol,2021-01-26,28.378,2553.0,1.2575684
vyzzvlodgdol,2021-01-27,33.032000000000004,2553.0,2.8000793
vyzzvlodgdol,2021-01-28,34.261,2553.0,8.175812
vyzzvlodgdol,2021-01-29,33.784,2553.0,10.158325
vyzzvlodgdol,2021-01-30,21.259,2553.0,6.78302
vyzzvlodgdol,2021-01-31,20.977,2553.0,7.543915
vyzzvlodgdol,2021-02-01,35.245,2553.0,9.000397
vyzzvlodgdol,2021-02-02,36.329,2553.0,9.977966
vyzzvlodgdol,2021-02-03,34.494,2553.0,10.1718445
vyzzvlodgdol,2021-02-04,35.319,2553.0,6.795929
vyzzvlodgdol,2021-02-05,31.748,2553.0,8.744354
vyzzvlodgdol,2021-02-06,21.839,2553.0,10.155151
vyzzvlodgdol,2021-02-07,21.405,2553.0,6.590332
vyzzvlodgdol,2021-02-08,35.796,2553.0,4.838623
vyzzvlodgdol,2021-02-09,33.986,2553.0,4.4050903
vyzzvlodgdol,2021-02-10,32.39,2553.0,5.334839
vyzzvlodgdol,2021-02-11,32.191,2553.0,-0.3866577
vyzzvlodgdol,2021-02-12,30.57,2553.0,-0.7395935
vyzzvlodgdol,2021-02-13,20.412,2553.0,-2.5379639
vyzzvlodgdol,2021-02-14,20.31,2553.0,0.016479492
vyzzvlodgdol,2021-02-15,32.5,2553.0,3.9470825
vyzzvlodgdol,2021-02-16,29.725,2553.0,7.1955566
vyzzvlodgdol,2021-02-17,20.736,2553.0,7.4525146
vyzzvlodgdol,2021-02-18,29.148,2553.0,7.9959106
vyzzvlodgdol,2021-02-19,18.162,2553.0,9.567688
vyzzvlodgdol,2021-02-20,21.959,2553.0,10.561157
vyzzvlodgdol,2021-02-21,21.779,2553.0,11.017395
vyzzvlodgdol,2021-02-22,27.767000000000003,2553.0,10.902588
vyzzvlodgdol,2021-02-23,20.408999999999995,2553.0,11.573334
vyzzvlodgdol,2021-02-24,20.548000000000005,2553.0,11.140686
vyzzvlodgdol,2021-02-25,20.469,2553.0,9.982361
vyzzvlodgdol,2021-02-26,17.927,2553.0,8.69455
vyzzvlodgdol,2021-02-27,21.666,2553.0,7.237793
vyzzvlodgdol,2021-02-28,21.351999999999997,2553.0,5.977661
vyzzvlodgdol,2021-03-01,18.998,2553.0,8.076843
vyzzvlodgdol,2021-03-02,19.384,2553.0,8.056854
vyzzvlodgdol,2021-03-03,23.8745,2553.0,8.559479
vyzzvlodgdol,2021-03-04,21.9775,2553.0,8.440033
vyzzvlodgdol,2021-03-05,20.13,2553.0,6.83197
vyzzvlodgdol,2021-03-06,21.729999999999997,2553.0,5.4442444
vyzzvlodgdol,2021-03-07,21.78,2553.0,6.8017273
vyzzvlodgdol,2021-03-08,20.114000000000004,2553.0,6.73999
vyzzvlodgdol,2021-03-09,19.268,2553.0,4.7697754
vyzzvlodgdol,2021-03-10,19.301000000000002,2553.0,5.6711426
vyzzvlodgdol,2021-03-11,22.86,2553.0,9.92627
vyzzvlodgdol,2021-03-12,20.721,2553.0,7.213318
vyzzvlodgdol,2021-03-13,21.853,2553.0,8.128113
vyzzvlodgdol,2021-03-14,21.302,2553.0,5.576538
vyzzvlodgdol,2021-03-15,29.161,2553.0,5.520996
vyzzvlodgdol,2021-03-16,21.634,2553.0,5.5646973
vyzzvlodgdol,2021-03-17,26.074000000000005,2553.0,5.6973877
vyzzvlodgdol,2021-03-18,20.466,2553.0,3.9381714
vyzzvlodgdol,2021-03-19,25.817,2553.0,3.950348
vyzzvlodgdol,2021-03-20,23.326000000000004,2553.0,3.2601013
vyzzvlodgdol,2021-03-21,23.351,2553.0,4.4989624
vyzzvlodgdol,2021-03-22,23.537,2553.0,5.1750793
vyzzvlodgdol,2021-03-23,22.246,2553.0,5.8048096
vyzzvlodgdol,2021-03-24,20.286,2553.0,9.095642
vyzzvlodgdol,2021-03-25,20.177,2553.0,8.552185
vyzzvlodgdol,2021-03-26,25.803,2553.0,10.356659
vyzzvlodgdol,2021-03-27,22.884,2553.0,8.304352
vyzzvlodgdol,2021-03-28,21.465000000000003,2553.0,8.389221
vyzzvlodgdol,2021-03-29,19.492,2553.0,10.943298
vyzzvlodgdol,2021-03-30,18.28,2553.0,13.043549
vyzzvlodgdol,2021-03-31,19.66,2553.0,14.417511
vyzzvlodgdol,2021-04-01,20.167,2553.0,14.673828
vyzzvlodgdol,2021-04-02,19.199,2553.0,13.656128
vyzzvlodgdol,2021-04-03,19.482000000000003,2553.0,8.583588
vyzzvlodgdol,2021-04-04,19.580000000000002,2553.0,8.419861
vyzzvlodgdol,2021-04-05,21.276000000000003,2553.0,9.487183
vyzzvlodgdol,2021-04-06,18.764,2553.0,3.3921509
vyzzvlodgdol,2021-04-07,20.502000000000002,2553.0,3.7824707
vyzzvlodgdol,2021-04-08,20.316,2553.0,6.173462
vyzzvlodgdol,2021-04-09,19.514,2553.0,9.744019
vyzzvlodgdol,2021-04-10,22.361,2553.0,10.227081
vyzzvlodgdol,2021-04-11,22.226,2553.0,9.645477
vyzzvlodgdol,2021-04-12,19.883,2553.0,6.223816
vyzzvlodgdol,2021-04-13,19.881,2553.0,6.22876
vyzzvlodgdol,2021-04-14,20.011000000000003,2553.0,5.8845215
vyzzvlodgdol,2021-04-15,21.64,2553.0,5.8356323
vyzzvlodgdol,2021-04-16,21.709,2553.0,6.0682373
vyzzvlodgdol,2021-04-17,22.456999999999997,2553.0,6.9784546
vyzzvlodgdol,2021-04-18,22.464000000000002,2553.0,7.571869
vyzzvlodgdol,2021-04-19,21.284,2553.0,8.563232
vyzzvlodgdol,2021-04-20,21.492,2553.0,10.638977
vyzzvlodgdol,2021-04-21,24.450999999999997,2553.0,10.835876
vyzzvlodgdol,2021-04-22,20.724,2553.0,12.209473
vyzzvlodgdol,2021-04-23,21.384,2553.0,12.876038
vyzzvlodgdol,2021-04-24,23.802,2553.0,15.312439
vyzzvlodgdol,2021-04-25,23.643,2553.0,15.586212
vyzzvlodgdol,2021-04-26,23.324,2553.0,14.360992
vyzzvlodgdol,2021-04-27,22.724,2553.0,14.823212
vyzzvlodgdol,2021-04-28,23.531,2553.0,12.917297
vyzzvlodgdol,2021-04-29,25.162,2553.0,12.0469055
vyzzvlodgdol,2021-04-30,25.27,2553.0,9.950134
vyzzvlodgdol,2021-05-01,23.187,2553.0,8.782532
vyzzvlodgdol,2021-05-02,22.857,2553.0,8.87085
vyzzvlodgdol,2021-05-03,23.312,2553.0,10.017273
vyzzvlodgdol,2021-05-04,21.871,2553.0,12.798218
vyzzvlodgdol,2021-05-05,21.48,2553.0,11.376404
vyzzvlodgdol,2021-05-06,25.682,2553.0,9.865723
vyzzvlodgdol,2021-05-07,24.996,2553.0,10.912933
vyzzvlodgdol,2021-05-08,24.483,2553.0,14.989746
vyzzvlodgdol,2021-05-09,24.509,2553.0,18.985382
vyzzvlodgdol,2021-05-10,26.177,2553.0,13.835236
vyzzvlodgdol,2021-05-11,23.625,2553.0,11.514038
vyzzvlodgdol,2021-05-12,23.795,2553.0,12.163971
vyzzvlodgdol,2021-05-13,23.987,2553.0,11.758728
vyzzvlodgdol,2021-05-14,24.19,2553.0,11.401123
vyzzvlodgdol,2021-05-15,24.255,2553.0,10.85437
vyzzvlodgdol,2021-05-16,1.004,2553.0,13.659302
vyzzvlodgdol,2021-05-17,24.128999999999998,2553.0,12.037231
vyzzvlodgdol,2021-05-18,25.043,2553.0,10.722046
vyzzvlodgdol,2021-05-19,25.097,2553.0,10.607849
vyzzvlodgdol,2021-05-20,22.16,2553.0,12.276733
vyzzvlodgdol,2021-05-21,24.232,2553.0,13.854248
vyzzvlodgdol,2021-05-22,24.041,2553.0,12.87207
vyzzvlodgdol,2021-05-23,24.266,2553.0,12.660065
vyzzvlodgdol,2021-05-24,24.958000000000002,2553.0,13.159302
vyzzvlodgdol,2021-05-25,22.612000000000002,2553.0,12.14801
vyzzvlodgdol,2021-05-26,20.808,2553.0,14.142487
vyzzvlodgdol,2021-05-27,20.995,2553.0,15.002716
vyzzvlodgdol,2021-05-28,20.173000000000002,2553.0,15.692291
vyzzvlodgdol,2021-05-29,10.812000000000003,2553.0,17.217133
vyzzvlodgdol,2021-05-30,10.891,2553.0,16.768494
vyzzvlodgdol,2021-05-31,13.488,2553.0,17.78357
vyzzvlodgdol,2021-06-01,17.478,2553.0,19.262146
vyzzvlodgdol,2021-06-02,17.138,2553.0,18.125824
vyzzvlodgdol,2021-06-03,16.587,2553.0,20.105164
vyzzvlodgdol,2021-06-04,17.939,2553.0,19.977905
vyzzvlodgdol,2021-06-05,11.999,2553.0,16.140259
vyzzvlodgdol,2021-06-06,10.68,2553.0,16.7294
vyzzvlodgdol,2021-06-07,16.105,2553.0,17.404175
vyzzvlodgdol,2021-06-08,0.51,2553.0,18.437347
vyzzvlodgdol,2021-06-09,15.917,2553.0,19.141296
vyzzvlodgdol,2021-06-10,15.259,2553.0,20.57898
vyzzvlodgdol,2021-06-11,12.209,2553.0,21.3461
vyzzvlodgdol,2021-06-12,10.674,2553.0,21.775513
vyzzvlodgdol,2021-06-13,10.845,2553.0,21.722412
vyzzvlodgdol,2021-06-14,15.861999999999998,2553.0,22.082489
vyzzvlodgdol,2021-06-15,15.13,2553.0,23.471191
vyzzvlodgdol,2021-06-16,14.229000000000001,2553.0,25.251923
vyzzvlodgdol,2021-06-17,17.039,2553.0,25.14685
vyzzvlodgdol,2021-06-18,20.668,2553.0,24.914673
vyzzvlodgdol,2021-06-19,18.471,2553.0,24.729279
vyzzvlodgdol,2021-06-20,11.354000000000001,2553.0,22.4516
vyzzvlodgdol,2021-06-21,19.258,2553.0,20.882446
vyzzvlodgdol,2021-06-22,22.247,2553.0,18.633911
vyzzvlodgdol,2021-06-23,14.695000000000002,2553.0,18.328705
vyzzvlodgdol,2021-06-24,13.754999999999999,2553.0,16.092651
vyzzvlodgdol,2021-06-25,15.832,2553.0,17.870758
vyzzvlodgdol,2021-06-26,10.604000000000001,2553.0,19.524048
vyzzvlodgdol,2021-06-27,10.948,2553.0,21.38208
vyzzvlodgdol,2021-06-28,22.308999999999997,2553.0,19.854858
vyzzvlodgdol,2021-06-29,24.599,2553.0,17.739868
vyzzvlodgdol,2021-06-30,32.28,2553.0,17.111877
vyzzvlodgdol,2021-07-01,36.650999999999996,2553.0,18.224915
vyzzvlodgdol,2021-07-02,26.42,2553.0,19.84674
vyzzvlodgdol,2021-07-03,18.273,2553.0,20.585114
vyzzvlodgdol,2021-07-04,17.897,2553.0,19.84375
vyzzvlodgdol,2021-07-05,20.890999999999995,2553.0,21.937958
vyzzvlodgdol,2021-07-06,25.106,2553.0,18.251404
vyzzvlodgdol,2021-07-07,20.506,2553.0,18.499023
vyzzvlodgdol,2021-07-08,38.269,2553.0,17.283386
vyzzvlodgdol,2021-07-09,46.44599999999999,2553.0,17.859314
vyzzvlodgdol,2021-07-10,25.268,2553.0,19.264832
vyzzvlodgdol,2021-07-11,25.319000000000003,2553.0,19.724243
vyzzvlodgdol,2021-07-12,50.847,2553.0,18.654419
vyzzvlodgdol,2021-07-13,47.21,2553.0,16.078247
vyzzvlodgdol,2021-07-14,25.567,2553.0,14.48111
vyzzvlodgdol,2021-07-15,51.787,2553.0,16.43042
vyzzvlodgdol,2021-07-16,50.947,2553.0,18.000732
vyzzvlodgdol,2021-07-17,28.804,2553.0,19.186737
vyzzvlodgdol,2021-07-18,19.051000000000002,2553.0,21.743958
vyzzvlodgdol,2021-07-19,56.20100000000001,2553.0,22.756897
vyzzvlodgdol,2021-07-20,49.825,2553.0,22.166992
vyzzvlodgdol,2021-07-21,53.486000000000004,2553.0,21.200989
vyzzvlodgdol,2021-07-22,48.39700000000001,2553.0,21.853607
vyzzvlodgdol,2021-07-23,31.374000000000002,2553.0,24.27298
vyzzvlodgdol,2021-07-24,28.317,2553.0,21.832367
vyzzvlodgdol,2021-07-25,24.301000000000002,2553.0,21.096924
vyzzvlodgdol,2021-07-26,48.438,2553.0,20.343292
vyzzvlodgdol,2021-07-27,45.719,2553.0,20.62555
vyzzvlodgdol,2021-07-28,47.433,2553.0,20.739563
vyzzvlodgdol,2021-07-29,50.281,2553.0,20.799591
vyzzvlodgdol,2021-07-30,39.825,2553.0,20.735046
vyzzvlodgdol,2021-07-31,23.003999999999998,2553.0,18.3703
vyzzvlodgdol,2021-08-01,20.227999999999998,2553.0,17.155365
vyzzvlodgdol,2021-08-02,38.237,2553.0,17.622253
vyzzvlodgdol,2021-08-03,40.222,2553.0,17.307861
vyzzvlodgdol,2021-08-04,41.35,2553.0,16.587616
vyzzvlodgdol,2021-08-05,37.282,2553.0,18.941345
vyzzvlodgdol,2021-08-06,34.536,2553.0,20.487
vyzzvlodgdol,2021-08-07,19.551000000000002,2553.0,18.407532
vyzzvlodgdol,2021-08-08,19.406,2553.0,17.893433
vyzzvlodgdol,2021-08-09,20.477,2553.0,18.471191
vyzzvlodgdol,2021-08-10,22.039,2553.0,20.82196
vyzzvlodgdol,2021-08-11,22.522,2553.0,22.55893
vyzzvlodgdol,2021-08-12,24.143,2553.0,24.695099
vyzzvlodgdol,2021-08-13,23.247,2553.0,25.122498
vyzzvlodgdol,2021-08-14,21.886000000000003,2553.0,26.538208
vyzzvlodgdol,2021-08-15,10.342,2553.0,25.267029
vyzzvlodgdol,2021-08-16,36.565,2553.0,19.880188
vyzzvlodgdol,2021-08-17,35.222,2553.0,17.870728
vyzzvlodgdol,2021-08-18,35.093,2553.0,17.338196
vyzzvlodgdol,2021-08-19,34.79,2553.0,18.168823
vyzzvlodgdol,2021-08-20,33.974000000000004,2553.0,19.565338
vyzzvlodgdol,2021-08-21,19.990000000000006,2553.0,22.832886
vyzzvlodgdol,2021-08-22,20.21,2553.0,20.651886
vyzzvlodgdol,2021-08-23,38.326,2553.0,18.92218
vyzzvlodgdol,2021-08-24,39.574,2553.0,18.81659
vyzzvlodgdol,2021-08-25,37.463,2553.0,18.039307
vyzzvlodgdol,2021-08-26,37.881,2553.0,18.674622
vyzzvlodgdol,2021-08-27,34.347,2553.0,16.98761
vyzzvlodgdol,2021-08-28,20.494,2553.0,16.272614
vyzzvlodgdol,2021-08-29,20.645,2553.0,16.393127
vyzzvlodgdol,2021-08-30,45.599000000000004,2553.0,16.568756
vyzzvlodgdol,2021-08-31,45.369,2553.0,17.621521
vyzzvlodgdol,2021-09-01,45.071,2553.0,17.807465
vyzzvlodgdol,2021-09-02,43.62,2553.0,20.597076
vyzzvlodgdol,2021-09-03,44.178000000000004,2553.0,20.27539
vyzzvlodgdol,2021-09-04,21.256999999999998,2553.0,20.647766
vyzzvlodgdol,2021-09-05,19.904,2553.0,21.753418
vyzzvlodgdol,2021-09-06,40.923,2553.0,22.33551
vyzzvlodgdol,2021-09-07,42.489999999999995,2553.0,22.097229
vyzzvlodgdol,2021-09-08,42.473,2553.0,22.684814
vyzzvlodgdol,2021-09-09,40.267999999999994,2553.0,20.653015
vyzzvlodgdol,2021-09-10,41.462,2553.0,19.046722
vyzzvlodgdol,2021-09-11,21.144999999999996,2553.0,18.893494
vyzzvlodgdol,2021-09-12,20.033,2553.0,19.427795
vyzzvlodgdol,2021-09-13,44.588,2553.0,21.871826
vyzzvlodgdol,2021-09-14,47.887,2553.0,21.597351
vyzzvlodgdol,2021-09-15,46.90899999999999,2553.0,20.75351
vyzzvlodgdol,2021-09-16,43.174,2553.0,20.0141
vyzzvlodgdol,2021-09-17,41.40250000000001,2553.0,18.59909
vyzzvlodgdol,2021-09-18,20.365000000000002,2553.0,19.029114
vyzzvlodgdol,2021-09-19,19.834000000000003,2553.0,15.746948
vyzzvlodgdol,2021-09-20,47.935,2553.0,14.557434
vyzzvlodgdol,2021-09-21,48.748,2553.0,15.38855
vyzzvlodgdol,2021-09-22,41.915,2553.0,14.680481
vyzzvlodgdol,2021-09-23,44.786,2553.0,16.306488
vyzzvlodgdol,2021-09-24,39.653,2553.0,18.175293
vyzzvlodgdol,2021-09-25,22.561000000000003,2553.0,19.259613
vyzzvlodgdol,2021-09-26,19.880000000000003,2553.0,18.713196
vyzzvlodgdol,2021-09-27,49.234,2553.0,18.38263
vyzzvlodgdol,2021-09-28,19.59,2553.0,15.88739
vyzzvlodgdol,2021-09-29,51.813,2553.0,15.356476
vyzzvlodgdol,2021-09-30,49.855000000000004,2553.0,12.545959
vyzzvlodgdol,2021-10-01,53.81000000000001,2553.0,15.122192
vyzzvlodgdol,2021-10-02,31.906,2553.0,17.259766
vyzzvlodgdol,2021-10-03,31.579,2553.0,17.156006
vyzzvlodgdol,2021-10-04,62.34,2553.0,11.831482
vyzzvlodgdol,2021-10-05,61.128,2553.0,11.550995
vyzzvlodgdol,2021-10-06,56.659,2553.0,11.156677
vyzzvlodgdol,2021-10-07,26.877999999999997,2553.0,12.040222
vyzzvlodgdol,2021-10-08,33.599,2553.0,11.682526
vyzzvlodgdol,2021-10-09,27.406999999999996,2553.0,11.243347
vyzzvlodgdol,2021-10-10,27.193999999999996,2553.0,11.19873
vyzzvlodgdol,2021-10-11,56.596999999999994,2553.0,10.839905
vyzzvlodgdol,2021-10-12,59.645,2553.0,11.068298
vyzzvlodgdol,2021-10-13,63.446999999999996,2553.0,10.362183
vyzzvlodgdol,2021-10-14,60.97,2553.0,8.559326
vyzzvlodgdol,2021-10-15,55.411,2553.0,9.289215
vyzzvlodgdol,2021-10-16,25.547,2553.0,9.506866
vyzzvlodgdol,2021-10-17,24.755000000000003,2553.0,9.956116
vyzzvlodgdol,2021-10-18,57.93399999999999,2553.0,10.656006
vyzzvlodgdol,2021-10-19,58.28099999999999,2553.0,13.099243
vyzzvlodgdol,2021-10-20,53.745,2553.0,15.873352
vyzzvlodgdol,2021-10-21,51.936,2553.0,13.936554
vyzzvlodgdol,2021-10-22,53.494,2553.0,10.324921
vyzzvlodgdol,2021-10-23,29.15,2553.0,7.991913
vyzzvlodgdol,2021-10-24,29.678,2553.0,9.120758
vyzzvlodgdol,2021-10-25,59.709,2553.0,10.805176
vyzzvlodgdol,2021-10-26,59.327999999999996,2553.0,10.739807
vyzzvlodgdol,2021-10-27,54.92600000000001,2553.0,8.621155
vyzzvlodgdol,2021-10-28,54.203,2553.0,10.441925
vyzzvlodgdol,2021-10-29,53.849999999999994,2553.0,13.815369
vyzzvlodgdol,2021-10-30,14.005999999999998,2553.0,14.779633
vyzzvlodgdol,2021-10-31,9.536999999999999,2553.0,15.129395
vyzzvlodgdol,2021-11-01,32.754000000000005,2553.0,11.189819
vyzzvlodgdol,2021-11-02,62.769,2553.0,10.405701
vyzzvlodgdol,2021-11-03,56.842,2553.0,8.97583
vyzzvlodgdol,2021-11-04,58.89799999999999,2553.0,6.569977
vyzzvlodgdol,2021-11-05,56.462,2553.0,6.3977966
vyzzvlodgdol,2021-11-06,19.447000000000003,2553.0,6.3302307
vyzzvlodgdol,2021-11-07,11.006999999999998,2553.0,6.820343
vyzzvlodgdol,2021-11-08,32.163000000000004,2553.0,7.829529
vyzzvlodgdol,2021-11-09,63.271,2553.0,4.98349
vyzzvlodgdol,2021-11-10,64.461,2553.0,5.267578
vyzzvlodgdol,2021-11-11,34.253,2553.0,6.14032
vyzzvlodgdol,2021-11-12,31.489,2553.0,6.524414
vyzzvlodgdol,2021-11-13,33.874,2553.0,6.544281
vyzzvlodgdol,2021-11-14,11.137,2553.0,8.174683
vyzzvlodgdol,2021-11-15,36.150999999999996,2553.0,7.6119385
vyzzvlodgdol,2021-11-16,63.512,2553.0,6.628174
vyzzvlodgdol,2021-11-17,35.556000000000004,2553.0,6.4601135
vyzzvlodgdol,2021-11-18,55.153,2553.0,6.9553833
vyzzvlodgdol,2021-11-19,55.018,2553.0,4.6728516
vyzzvlodgdol,2021-11-20,33.811,2553.0,4.362793
vyzzvlodgdol,2021-11-21,34.994,2553.0,5.057953
vyzzvlodgdol,2021-11-22,64.67699999999999,2553.0,5.222229
vyzzvlodgdol,2021-11-23,66.156,2553.0,3.9995422
vyzzvlodgdol,2021-11-24,56.678,2553.0,3.0656433
vyzzvlodgdol,2021-11-25,60.68300000000001,2553.0,3.8971252
vyzzvlodgdol,2021-11-26,56.132999999999996,2553.0,2.4419556
vyzzvlodgdol,2021-11-27,34.521,2553.0,3.0951843
vyzzvlodgdol,2021-11-28,34.66,2553.0,1.472992
vyzzvlodgdol,2021-11-29,70.088,2553.0,0.82818604
vyzzvlodgdol,2021-11-30,65.35900000000001,2553.0,1.8529663
vyzzvlodgdol,2021-12-01,64.498,2553.0,4.27829
vyzzvlodgdol,2021-12-02,68.515,2553.0,1.9524536
vyzzvlodgdol,2021-12-03,59.834999999999994,2553.0,1.8917236
vyzzvlodgdol,2021-12-04,33.46,2553.0,6.340515
vyzzvlodgdol,2021-12-05,33.736,2553.0,2.2911377
vyzzvlodgdol,2021-12-06,66.46000000000001,2553.0,2.8573303
vyzzvlodgdol,2021-12-07,70.041,2553.0,4.9856567
vyzzvlodgdol,2021-12-08,66.297,2553.0,4.3587036
vyzzvlodgdol,2021-12-09,67.858,2553.0,1.9011536
vyzzvlodgdol,2021-12-10,34.071000000000005,2553.0,3.2542725
vyzzvlodgdol,2021-12-11,48.445,2553.0,2.0805664
vyzzvlodgdol,2021-12-12,35.486000000000004,2553.0,2.5385742
vyzzvlodgdol,2021-12-13,63.593,2553.0,3.5949097
vyzzvlodgdol,2021-12-14,62.559,2553.0,2.0697021
vyzzvlodgdol,2021-12-15,64.384,2553.0,2.297638
vyzzvlodgdol,2021-12-16,63.915000000000006,2553.0,2.56427
vyzzvlodgdol,2021-12-17,57.114999999999995,2553.0,0.801178
vyzzvlodgdol,2021-12-18,35.005,2553.0,0.9055786
vyzzvlodgdol,2021-12-19,23.759,2553.0,-0.12734985
vyzzvlodgdol,2021-12-20,73.866,2553.0,-0.93652344
vyzzvlodgdol,2021-12-21,72.012,2553.0,-0.94903564
vyzzvlodgdol,2021-12-22,68.757,2553.0,0.31628418
vyzzvlodgdol,2021-12-23,65.614,2553.0,4.4640503
